county_fips,year,acres_harvested
39165,2010,38000
39165,2011,37900
39165,2012,36600
39165,2013,35600
39165,2014,38500
39165,2015,42100
39165,2016,39800
39165,2017,43900
39165,2018,43400
39165,2019,34800
39165,2020,39700
39165,2021,38800
39165,2022,39800
39165,2023,37800
39165,2024,40400
39165,2025,37200
39175,1951,37400
39175,1952,32500
39175,1953,34000
39175,1954,36800
39175,1955,40900
39175,1956,41900
39175,1957,43200
39175,1958,39900
39175,1959,41500
39175,1960,43600
39175,1961,46700
39175,1962,46700
39175,1963,48600
39175,1964,46800
39175,1965,52000
39175,1966,50400
39175,1967,53900
39175,1968,58200
39175,1969,63500
39175,1970,64300
39175,1971,63500
39175,1972,73100
39175,1973,91200
39175,1974,73300
39175,1975,73900
39175,1976,69700
39175,1977,78800
39175,1978,87200
39175,1979,87100
39175,1980,80300
39175,1981,86000
39175,1982,87800
39175,1983,86500
39175,1984,92400
39175,1985,92900
39175,1986,89200
39175,1987,90900
39175,1988,86900
39175,1989,90800
39175,1990,83000
39175,1991,91200
39175,1992,83600
39175,1993,93500
39175,1994,89100
39175,1995,87500
39175,1996,95000
39175,1997,88800
39175,1998,92500
39175,1999,97400
39175,2000,97700
39175,2001,98900
39175,2002,97200
39175,2003,90300
39175,2004,92900
39175,2005,94100
39175,2006,97900
39175,2007,91400
39175,2008,97800
39175,2009,95400
39175,2010,95800
39175,2011,99500
39175,2012,99600
39175,2013,97000
39175,2014,98900
39175,2015,103400
39175,2016,103800
39175,2017,110800
39175,2018,104400
39175,2019,81300
39175,2020,103800
39175,2021,103600
39175,2022,104600
39175,2023,101600
39175,2024,104300
39175,2025,105700
