county_fips,year,yield_bu_per_acre
19139,1993,36.7
19139,1994,51.7
19139,1995,43.2
19139,1996,40.7
19139,1997,46.9
19139,1998,49.5
19139,1999,46.9
19139,2000,41.9
19139,2001,45.8
19139,2002,49.3
19139,2003,35.2
19139,2004,51.9
19139,2005,45.3
19139,2006,49.0
19139,2007,50.0
19139,2008,44.5
19139,2009,51.5
19139,2010,48.9
19139,2011,56.7
19139,2012,52.1
19139,2013,47.1
19139,2014,56.7
19139,2015,56.2
19139,2016,60.8
19139,2017,60.3
19139,2018,61.7
19139,2019,55.2
19139,2020,55.6
19139,2021,62.6
19139,2022,65.5
19139,2023,62.4
19139,2024,62.6
19139,2025,67.3
19141,1951,16.8
19141,1952,23.8
19141,1953,25.5
19141,1954,29.5
19141,1955,21.0
19141,1956,18.6
19141,1957,28.9
19141,1958,22.7
19141,1959,29.2
19141,1960,28.2
19141,1961,30.1
19141,1962,29.1
19141,1963,31.1
19141,1964,29.3
19141,1965,23.8
19141,1966,31.5
19141,1967,23.5
19141,1968,22.3
19141,1969,37.7
19141,1970,28.0
19141,1971,34.7
19141,1972,42.0
19141,1973,40.0
19141,1974,27.9
19141,1975,37.2
19141,1976,34.0
19141,1977,40.4
19141,1978,38.8
19141,1979,39.9
19141,1980,39.6
19141,1981,40.7
19141,1982,34.6
19141,1983,36.8
19141,1984,36.1
19141,1985,36.9
19141,1986,41.6
19141,1987,44.2
19141,1988,43.1
19141,1989,44.4
19141,1990,42.4
19141,1991,46.7
19141,1992,44.3
19141,1993,23.2
19141,1994,47.4
19141,1995,47.1
19141,1996,48.3
19141,1997,48.1
19141,1998,50.7
19141,1999,52.3
19141,2000,49.7
19141,2001,49.5
19141,2002,48.4
19141,2003,40.6
19141,2004,48.6
19141,2005,57.0
19141,2006,57.4
19141,2007,54.8
19141,2008,53.5
19141,2009,53.0
19141,2010,52.9
19141,2011,55.4
19141,2012,50.5
19141,2013,57.3
19141,2014,55.7
19141,2015,62.6
19141,2016,63.9
19141,2017,62.3
19141,2018,59.9
19141,2019,56.0
19141,2020,62.0
19141,2021,66.4
19141,2022,59.4
19141,2023,65.4
19141,2024,56.4
19141,2025,63.7
19153,1951,26.1
19153,1952,29.1
19153,1953,23.8
19153,1954,28.6
19153,1955,20.7
19153,1956,18.7
19153,1957,28.2
19153,1958,28.9
19153,1959,25.5
19153,1960,27.7
19153,1961,28.4
19153,1962,28.0
19153,1963,30.7
19153,1964,29.0
19153,1965,25.4
19153,1966,27.9
19153,1967,25.7
19153,1968,31.6
19153,1969,32.6
19153,1970,35.2
19153,1971,31.8
19153,1972,36.0
19153,1973,34.0
19153,1974,23.0
19153,1975,30.0
19153,1976,31.1
19153,1977,30.3
19153,1978,36.9
19153,1979,37.9
19153,1980,40.5
19153,1981,43.3
19153,1982,38.3
19153,1983,37.3
19153,1984,31.0
19153,1985,35.4
19153,1986,40.4
19153,1987,46.3
19153,1988,25.7
19153,1989,40.8
19153,1990,40.3
19153,1991,40.4
19153,1992,44.9
19153,1993,34.4
19153,1994,54.4
19153,1995,50.4
19153,1996,45.0
19153,1997,46.7
19153,1998,45.8
19153,1999,44.5
19153,2000,41.9
19153,2001,43.1
19153,2002,47.1
19153,2003,32.5
19153,2004,49.9
19153,2005,51.1
19153,2006,50.3
19153,2007,51.7
19153,2008,44.5
19153,2009,53.5
19153,2010,46.1
19153,2011,52.8
19153,2012,49.7
19153,2013,42.6
19153,2014,49.8
19153,2015,52.4
19153,2016,55.2
19153,2017,57.1
19153,2018,53.4
19153,2019,51.0
19153,2020,50.2
19153,2021,64.6
19153,2022,54.1
19153,2023,61.2
19153,2024,61.7
19153,2025,64.7
19163,1951,27.3
19163,1952,31.4
19163,1953,25.7
19163,1954,29.0
19163,1955,28.9
19163,1956,30.1
19163,1957,30.7
19163,1958,30.4
19163,1959,29.2
19163,1960,27.3
19163,1961,33.5
19163,1962,33.5
19163,1963,33.4
19163,1964,34.0
19163,1965,33.7
19163,1966,34.3
19163,1967,35.2
19163,1968,36.1
19163,1969,39.0
19163,1970,35.4
19163,1971,38.7
19163,1972,38.0
19163,1973,36.8
19163,1974,27.5
19163,1975,40.7
19163,1976,38.4
19163,1977,41.4
19163,1978,40.0
19163,1979,42.9
19163,1980,44.2
19163,1981,45.9
19163,1982,43.0
19163,1983,41.9
19163,1984,42.3
19163,1985,45.1
19163,1986,46.9
19163,1987,47.8
19163,1988,35.9
19163,1989,47.4
19163,1990,48.1
19163,1991,50.6
19163,1992,47.5
19163,1993,42.9
19163,1994,56.8
19163,1995,50.5
19163,1996,49.8
19163,1997,52.7
19163,1998,55.7
19163,1999,56.4
19163,2000,49.3
19163,2001,53.6
19163,2002,54.0
19163,2003,37.7
19163,2004,52.2
19163,2005,51.0
19163,2006,55.1
19163,2007,52.2
19163,2008,51.0
19163,2009,54.0
19163,2010,52.4
19163,2011,64.0
19163,2012,49.7
19163,2013,54.2
19163,2014,59.7
19163,2015,61.1
19163,2016,64.4
19163,2017,63.4
19163,2018,63.7
19163,2019,60.5
19163,2020,61.0
19163,2021,68.1
19163,2022,69.1
19163,2023,66.3
19163,2024,70.1
19163,2025,67.7
19169,1951,23.0
19169,1952,29.1
19169,1953,23.3
19169,1954,28.4
19169,1955,22.0
19169,1956,18.1
19169,1957,29.4
19169,1958,28.1
19169,1959,29.2
19169,1960,28.9
19169,1961,30.4
19169,1962,29.9
19169,1963,32.4
19169,1964,30.2
19169,1965,27.3
19169,1966,28.6
19169,1967,30.9
19169,1968,34.7
19169,1969,33.8
19169,1970,36.9
19169,1971,34.6
19169,1972,39.0
19169,1973,37.0
19169,1974,25.4
19169,1975,34.6
19169,1976,32.6
19169,1977,22.2
19169,1978,41.5
19169,1979,39.1
19169,1980,42.2
19169,1981,44.2
19169,1982,38.6
19169,1983,39.8
19169,1984,32.8
19169,1985,37.2
19169,1986,40.1
19169,1987,47.5
19169,1988,24.1
19169,1989,41.6
19169,1990,41.1
19169,1991,40.3
19169,1992,46.9
19169,1993,32.0
19169,1994,53.1
19169,1995,50.0
19169,1996,47.3
19169,1997,46.4
19169,1998,47.5
19169,1999,44.8
19169,2000,43.3
19169,2001,42.9
19169,2002,46.4
19169,2003,32.1
19169,2004,50.0
19169,2005,58.5
19169,2006,51.5
19169,2007,54.0
19169,2008,46.5
19169,2009,52.5
19169,2010,48.4
19169,2011,51.7
19169,2012,48.9
19169,2013,40.4
19169,2014,46.9
19169,2015,51.0
19169,2016,58.4
19169,2017,57.9
19169,2018,52.8
19169,2019,50.0
19169,2020,52.2
19169,2021,63.6
19169,2022,60.0
19169,2023,64.1
19169,2024,63.2
19169,2025,63.6
19187,1951,23.7
19187,1952,26.6
19187,1953,23.8
19187,1954,28.1
19187,1955,21.1
19187,1956,18.3
19187,1957,30.3
19187,1958,27.2
19187,1959,29.5
19187,1960,27.2
19187,1961,30.8
19187,1962,28.6
19187,1963,31.1
19187,1964,30.1
19187,1965,25.9
19187,1966,31.2
19187,1967,32.0
19187,1968,36.6
19187,1969,30.0
19187,1970,34.7
19187,1971,32.9
19187,1972,36.0
19187,1973,37.0
19187,1974,30.2
19187,1975,35.8
19187,1976,31.6
19187,1977,34.8
19187,1978,42.7
19187,1979,40.0
19187,1980,42.7
19187,1981,44.9
19187,1982,39.4
19187,1983,38.2
19187,1984,34.2
19187,1985,38.9
19187,1986,42.5
19187,1987,44.9
19187,1988,27.9
19187,1989,45.1
19187,1990,38.3
19187,1991,40.3
19187,1992,45.4
19187,1993,27.0
19187,1994,51.8
19187,1995,51.5
19187,1996,47.1
19187,1997,46.0
19187,1998,45.7
19187,1999,45.5
19187,2000,46.1
19187,2001,43.4
19187,2002,50.0
19187,2003,35.4
19187,2004,48.1
19187,2005,51.1
19187,2006,49.2
19187,2007,51.1
19187,2008,47.5
19187,2009,48.0
19187,2010,45.5
19187,2011,51.9
19187,2012,46.7
19187,2013,39.1
19187,2014,52.4
19187,2015,54.9
19187,2016,58.4
19187,2017,57.9
19187,2018,51.1
19187,2019,49.1
19187,2020,50.4
19187,2021,64.6
19187,2022,57.5
19187,2023,60.0
19187,2024,59.8
19187,2025,61.5
19189,1951,16.7
19189,1952,23.3
19189,1953,22.8
19189,1954,25.2
19189,1955,20.8
19189,1956,24.5
19189,1957,24.6
19189,1958,20.5
19189,1959,26.9
19189,1960,23.8
19189,1961,28.5
19189,1962,25.1
19189,1963,26.5
19189,1964,28.4
19189,1965,25.6
19189,1966,29.6
19189,1967,28.4
19189,1968,30.1
19189,1969,31.6
19189,1970,33.9
19189,1971,30.0
19189,1972,33.0
19189,1973,35.0
19189,1974,25.9
19189,1975,33.0
19189,1976,32.0
19189,1977,37.2
19189,1978,29.9
19189,1979,31.1
19189,1980,33.2
19189,1981,28.1
19189,1982,34.6
19189,1983,33.2
19189,1984,31.4
19189,1985,32.2
19189,1986,37.7
19189,1987,39.2
19189,1988,34.5
19189,1989,36.0
19189,1990,40.6
19189,1991,32.8
19189,1992,39.8
19189,1993,21.9
19189,1994,43.0
19189,1995,42.8
19189,1996,39.3
19189,1997,43.6
19189,1998,47.2
19189,1999,40.4
19189,2000,46.9
19189,2001,37.2
19189,2002,47.7
19189,2003,35.5
19189,2004,42.0
19189,2005,53.4
19189,2006,53.0
19189,2007,55.1
19189,2008,46.5
19189,2009,50.0
19189,2010,51.5
19189,2011,47.3
19189,2012,47.7
19189,2013,38.8
19189,2014,47.6
19189,2015,59.4
19189,2016,62.5
19189,2017,59.9
19189,2018,51.8
19189,2019,54.2
19189,2020,60.8
19189,2021,61.6
19189,2022,64.4
19189,2023,60.7
19189,2024,53.8
19189,2025,59.9
19195,1951,14.9
19195,1952,20.1
19195,1953,20.2
19195,1954,23.0
19195,1955,18.4
19195,1956,20.6
19195,1957,22.5
19195,1958,19.3
19195,1959,23.5
19195,1960,21.6
19195,1961,25.8
19195,1962,21.4
19195,1963,26.6
19195,1964,21.9
19195,1965,22.2
19195,1966,25.6
19195,1967,25.5
19195,1968,26.8
19195,1969,29.2
19195,1970,33.2
19195,1971,28.0
19195,1972,32.0
19195,1973,32.0
19195,1974,24.5
19195,1975,30.1
19195,1976,28.0
19195,1977,35.5
19195,1978,37.8
19195,1979,36.9
19195,1980,31.3
19195,1981,28.0
19195,1982,34.8
19195,1983,36.6
19195,1984,32.3
19195,1985,32.5
19195,1986,39.2
19195,1987,42.5
19195,1988,33.0
19195,1989,39.5
19195,1990,42.8
19195,1991,36.3
19195,1992,39.8
19195,1993,23.1
19195,1994,43.1
19195,1995,46.5
19195,1996,42.2
19195,1997,44.3
19195,1998,49.1
19195,1999,42.1
19195,2000,47.4
19195,2001,38.0
19195,2002,50.9
19195,2003,33.0
19195,2004,40.9
19195,2005,52.7
19195,2006,48.6
19195,2007,52.0
19195,2008,45.5
19195,2009,42.5
19195,2010,52.7
19195,2011,47.8
19195,2012,45.6
19195,2013,41.1
19195,2014,49.8
19195,2015,59.4
19195,2016,58.2
19195,2017,54.8
19195,2018,53.7
19195,2019,51.0
19195,2020,58.2
19195,2021,60.1
19195,2022,62.0
19195,2023,51.0
19195,2024,56.6
19195,2025,58.0
19197,1951,19.7
19197,1952,25.1
19197,1953,24.5
19197,1954,28.9
19197,1955,21.6
19197,1956,20.8
19197,1957,28.1
19197,1958,25.9
19197,1959,29.6
19197,1960,26.1
19197,1961,28.3
19197,1962,27.4
19197,1963,31.2
19197,1964,31.1
19197,1965,26.2
19197,1966,31.8
19197,1967,30.0
19197,1968,34.7
19197,1969,33.6
19197,1970,34.4
19197,1971,34.1
19197,1972,37.0
19197,1973,35.0
19197,1974,31.2
19197,1975,37.8
19197,1976,33.2
19197,1977,38.0
19197,1978,38.3
19197,1979,38.2
19197,1980,38.2
19197,1981,41.3
19197,1982,38.5
19197,1983,36.6
19197,1984,34.0
19197,1985,36.8
19197,1986,41.8
19197,1987,43.7
19197,1988,35.3
19197,1989,44.8
19197,1990,43.7
19197,1991,37.4
19197,1992,44.9
19197,1993,25.3
19197,1994,47.6
19197,1995,47.8
19197,1996,44.4
19197,1997,42.8
19197,1998,46.5
19197,1999,43.0
19197,2000,42.8
19197,2001,39.7
19197,2002,47.1
19197,2003,34.0
19197,2004,49.2
19197,2005,51.1
19197,2006,52.3
19197,2007,51.4
19197,2008,46.5
19197,2009,52.0
19197,2010,41.7
19197,2011,53.5
19197,2012,45.4
19197,2013,43.5
19197,2014,42.7
19197,2015,59.0
19197,2016,58.8
19197,2017,57.9
19197,2018,52.6
19197,2019,54.1
19197,2020,55.9
19197,2021,61.0
19197,2022,60.6
19197,2023,60.8
19197,2024,55.5
19197,2025,59.0
27011,1951,13.0
27011,1952,11.0
27011,1953,18.0
27011,1954,16.0
27011,1955,15.0
27011,1956,16.0
27011,1957,10.0
27011,1958,12.0
27011,1959,9.0
27011,1960,15.0
27011,1961,19.0
27011,1962,9.0
27011,1963,22.0
27011,1964,14.0
27011,1965,15.0
27011,1966,19.0
27011,1967,13.0
27011,1968,15.0
27011,1969,16.0
27011,1970,16.0
27011,1971,17.0
27011,1972,15.0
27011,1973,21.0
27011,1974,15.0
27011,1975,18.4
27011,1976,7.0
27011,1977,24.7
27011,1978,24.8
27011,1979,27.5
27011,1980,24.0
27011,1981,27.0
27011,1982,27.0
27011,1983,32.0
27011,1984,30.0
27011,1985,31.0
27011,1986,33.0
27011,1987,31.0
27011,1988,14.0
27011,1989,34.0
27011,1990,34.0
27011,1991,38.0
27011,1992,25.0
27011,1993,19.0
27011,1994,29.0
27011,1995,29.0
27011,1996,32.0
27011,1997,35.0
27011,1998,37.0
27011,1999,39.0
27011,2000,39.0
27011,2001,34.0
27011,2002,39.0
27011,2003,27.0
27011,2004,33.0
27011,2005,43.0
27011,2006,40.0
27011,2007,39.0
27011,2008,36.0
27011,2009,39.0
27011,2010,41.1
27011,2011,33.4
27011,2012,44.1
27011,2013,39.1
27011,2014,42.5
27011,2015,46.9
27011,2016,51.3
27011,2017,45.5
27011,2018,51.5
27011,2019,42.1
27011,2020,47.7
27011,2021,49.6
27011,2022,41.0
27011,2023,49.7
27011,2024,37.7
27011,2025,44.7
27013,1951,22.0
27013,1952,24.0
27013,1953,23.0
27013,1954,25.0
27013,1955,24.0
27013,1956,25.0
27013,1957,27.0
27013,1958,20.0
27013,1959,23.0
27013,1960,20.0
27013,1961,27.0
27013,1962,23.0
27013,1963,26.0
27013,1964,26.0
27013,1965,22.0
27013,1966,29.0
27013,1967,24.0
27013,1968,25.0
27013,1969,29.0
27013,1970,31.0
27013,1971,26.0
27013,1972,32.0
27013,1973,34.6
27013,1974,24.0
27013,1975,31.2
27013,1976,31.0
27013,1977,40.9
27013,1978,39.8
27013,1979,37.0
27013,1980,34.0
27013,1981,23.6
27013,1982,37.8
27013,1983,36.0
27013,1984,38.0
27013,1985,37.0
27013,1986,40.0
27013,1987,44.0
27013,1988,33.0
27013,1989,43.0
27013,1990,41.0
27013,1991,30.0
27013,1992,39.0
27013,1993,31.0
27013,1994,44.0
27013,1995,43.0
27013,1996,42.0
27013,1997,43.0
27013,1998,49.0
27013,1999,45.0
27013,2000,45.0
27013,2001,38.0
27013,2002,50.0
27013,2003,35.0
27013,2004,43.0
27013,2005,53.0
27013,2006,55.0
27013,2007,49.0
27013,2008,43.5
27013,2009,47.0
27013,2010,48.1
27013,2011,47.6
27013,2012,50.7
27013,2013,49.4
27013,2014,43.2
27013,2015,59.8
27013,2016,58.8
27013,2017,58.0
27013,2018,52.9
27013,2019,51.0
27013,2020,60.3
27013,2021,61.9
27013,2022,62.5
27013,2023,60.6
27013,2024,50.9
27013,2025,62.5
27015,1951,20.0
27015,1952,20.0
27015,1953,21.0
27015,1954,23.0
27015,1955,22.0
27015,1956,22.0
27015,1957,26.0
27015,1958,19.0
27015,1959,21.0
27015,1960,22.0
27015,1961,26.0
27015,1962,21.0
27015,1963,26.0
27015,1964,26.0
27015,1965,19.0
27015,1966,26.0
27015,1967,23.0
27015,1968,24.0
27015,1969,26.0
27015,1970,28.0
27015,1971,25.0
27015,1972,30.0
27015,1973,29.0
27015,1974,23.5
27015,1975,26.4
27015,1976,20.0
27015,1977,37.0
27015,1978,39.4
27015,1979,32.0
27015,1980,35.0
27015,1981,28.3
27015,1982,38.7
27015,1983,36.0
27015,1984,37.0
27015,1985,37.0
27015,1986,38.0
27015,1987,42.0
27015,1988,24.0
27015,1989,42.0
27015,1990,42.0
27015,1991,37.0
27015,1992,38.0
27015,1993,25.0
27015,1994,44.0
27015,1995,44.0
27015,1996,44.0
27015,1997,43.0
27015,1998,42.0
27015,1999,45.0
27015,2000,45.0
27015,2001,42.0
27015,2002,45.0
27015,2003,35.0
27015,2004,41.0
27015,2005,52.0
27015,2006,52.0
27015,2007,48.0
27015,2008,44.5
27015,2009,44.5
27015,2010,51.3
27015,2011,42.0
27015,2012,43.2
27015,2013,47.1
27015,2014,48.6
27015,2015,56.5
27015,2016,53.2
27015,2017,54.8
27015,2018,51.9
27015,2019,47.1
27015,2020,62.1
27015,2021,59.8
27015,2022,56.5
27015,2023,54.3
27015,2024,48.9
27015,2025,61.1
27019,1951,18.0
27019,1952,24.0
27019,1953,22.0
27019,1954,23.0
27019,1955,26.0
27019,1956,18.0
27019,1957,26.0
27019,1958,21.0
27019,1959,25.0
27019,1960,24.0
27019,1961,27.0
27019,1962,20.0
27019,1963,25.0
27019,1964,23.0
27019,1965,17.0
27019,1966,26.0
27019,1967,21.0
27019,1968,26.0
27019,1969,22.0
27019,1970,28.0
27019,1971,25.0
27019,1972,22.0
27019,1973,26.0
27019,1974,21.0
27019,1975,26.4
27019,1976,23.5
27019,1977,37.1
27019,1978,36.1
27019,1979,37.0
27019,1980,33.0
27019,1981,42.0
27019,1982,35.0
27019,1983,38.0
27019,1984,38.0
27019,1985,32.0
27019,1986,36.0
27019,1987,40.0
27019,1988,22.0
27019,1989,41.0
27019,1990,42.0
27019,1991,41.0
27019,1992,31.0
27019,1993,29.0
27019,1994,38.0
27019,1995,44.0
27019,1996,41.0
27019,1997,40.0
27019,1998,51.0
27019,1999,50.0
27019,2000,50.0
27019,2001,41.0
27019,2002,49.0
27019,2003,31.0
27019,2004,37.0
27019,2005,49.0
27019,2006,51.0
27019,2007,48.0
27019,2008,42.5
27019,2009,46.5
27019,2010,51.6
27019,2011,36.8
27019,2012,49.5
27019,2013,41.7
27019,2014,34.3
27019,2015,58.5
27019,2016,58.1
27019,2017,53.5
27019,2018,54.5
27019,2019,51.7
27019,2020,58.4
27019,2021,57.6
27019,2022,59.5
27019,2023,57.8
27019,2024,52.3
27019,2025,58.0
27033,1951,16.0
27033,1952,20.0
27033,1953,19.0
27033,1954,21.0
27033,1955,19.0
27033,1956,19.0
27033,1957,22.0
27033,1958,19.0
27033,1959,18.0
27033,1960,21.0
27033,1961,24.0
27033,1962,21.0
27033,1963,25.0
27033,1964,24.0
27033,1965,17.0
27033,1966,24.0
27033,1967,22.0
27033,1968,21.0
27033,1969,28.0
27033,1970,28.0
27033,1971,24.0
27033,1972,32.0
27033,1973,27.0
27033,1974,23.5
27033,1975,27.6
27033,1976,24.5
27033,1977,39.9
27033,1978,39.9
27033,1979,31.0
27033,1980,35.0
27033,1981,36.0
27033,1982,38.3
27033,1983,32.0
27033,1984,37.0
27033,1985,33.0
27033,1986,36.0
27033,1987,41.0
27033,1988,29.0
27033,1989,40.0
27033,1990,43.0
27033,1991,34.0
27033,1992,36.0
27033,1993,19.0
27033,1994,42.0
27033,1995,43.0
27033,1996,43.0
27033,1997,42.0
27033,1998,46.0
27033,1999,43.0
27033,2000,42.0
27033,2001,38.0
27033,2002,47.0
27033,2003,35.0
27033,2004,40.0
27033,2005,50.0
27033,2006,49.0
27033,2007,48.0
27033,2008,43.0
27033,2009,47.0
27033,2010,46.5
27033,2011,44.1
27033,2012,44.4
27033,2013,49.5
27033,2014,50.5
27033,2015,56.8
27033,2016,59.3
27033,2017,56.5
27033,2018,51.8
27033,2019,47.3
27033,2020,59.0
27033,2021,56.2
27033,2022,53.1
27033,2023,54.8
27033,2024,47.9
27033,2025,61.4
27039,1951,14.0
27039,1952,18.0
27039,1953,20.0
27039,1954,20.0
27039,1955,20.0
27039,1956,23.0
27039,1957,24.0
27039,1958,17.0
27039,1959,24.0
27039,1960,15.0
27039,1961,25.0
27039,1962,18.0
27039,1963,23.0
27039,1964,17.0
27039,1965,20.0
27039,1966,23.0
27039,1967,21.0
27039,1968,21.0
27039,1969,24.0
27039,1970,24.0
27039,1971,20.0
27039,1972,27.0
27039,1973,26.0
27039,1974,20.0
27039,1975,21.8
27039,1976,17.5
27039,1977,34.6
27039,1978,33.0
27039,1979,32.5
27039,1980,36.0
27039,1981,36.0
27039,1982,32.0
27039,1983,35.0
27039,1984,33.0
27039,1985,29.0
27039,1986,37.0
27039,1987,42.0
27039,1988,33.0
27039,1989,39.0
27039,1990,35.0
27039,1991,35.0
27039,1992,33.0
27039,1993,22.0
27039,1994,43.0
27039,1995,47.0
27039,1996,39.0
27039,1997,43.0
27039,1998,48.0
27039,1999,44.0
27039,2000,47.0
27039,2001,42.0
27039,2002,52.0
27039,2003,33.0
27039,2004,41.0
27039,2005,54.0
27039,2006,53.0
27039,2007,51.0
27039,2008,40.5
27039,2009,44.0
27039,2010,51.9
27039,2011,48.3
27039,2012,54.2
27039,2013,47.0
27039,2014,51.5
27039,2015,60.6
27039,2016,58.7
27039,2017,54.9
27039,2018,57.4
27039,2019,48.7
27039,2020,60.0
27039,2021,60.1
27039,2022,61.9
27039,2023,51.1
27039,2024,54.2
27039,2025,63.8
27045,1951,12.0
27045,1952,17.0
27045,1953,19.0
27045,1954,22.0
27045,1955,16.0
27045,1956,22.0
27045,1957,26.0
27045,1958,20.0
27045,1959,23.0
27045,1960,17.0
27045,1961,26.0
27045,1962,20.0
27045,1963,26.0
27045,1964,17.0
27045,1965,20.0
27045,1966,23.0
27045,1967,19.0
27045,1968,23.0
27045,1969,27.0
27045,1970,30.0
27045,1971,24.0
27045,1972,29.0
27045,1973,27.0
27045,1974,19.5
27045,1975,24.3
27045,1976,24.0
27045,1977,36.1
27045,1978,34.5
27045,1979,31.0
27045,1980,31.0
27045,1981,34.0
27045,1982,31.0
27045,1983,32.0
27045,1984,31.0
27045,1985,27.0
27045,1986,35.0
27045,1987,42.0
27045,1988,27.0
27045,1989,40.0
27045,1990,40.0
27045,1991,43.0
27045,1992,31.0
27045,1993,28.0
27045,1994,44.0
27045,1995,48.0
27045,1996,41.0
27045,1997,46.0
27045,1998,47.0
27045,1999,46.0
27045,2000,46.0
27045,2001,34.0
27045,2002,51.0
27045,2003,33.0
27045,2004,41.0
27045,2005,57.0
27045,2006,52.0
27045,2007,50.0
27045,2008,42.0
27045,2009,44.0
27045,2010,54.0
27045,2011,48.4
27045,2012,52.4
27045,2013,44.9
27045,2014,52.1
27045,2015,56.3
27045,2016,57.8
27045,2017,54.3
27045,2018,53.4
27045,2019,51.6
27045,2020,56.2
27045,2021,62.1
27045,2022,61.1
27045,2023,49.3
27045,2024,56.8
27045,2025,62.8
27047,1951,18.0
27047,1952,21.0
27047,1953,23.0
27047,1954,24.0
27047,1955,21.0
27047,1956,24.0
27047,1957,25.0
27047,1958,20.0
27047,1959,25.0
27047,1960,20.0
27047,1961,28.0
27047,1962,24.0
27047,1963,27.0
27047,1964,23.0
27047,1965,24.0
27047,1966,27.0
27047,1967,25.0
27047,1968,23.0
27047,1969,28.0
27047,1970,31.0
27047,1971,25.0
27047,1972,32.0
27047,1973,30.0
27047,1974,25.5
27047,1975,27.2
27047,1976,29.6
27047,1977,40.5
27047,1978,36.6
27047,1979,36.0
27047,1980,28.0
27047,1981,28.3
27047,1982,36.7
27047,1983,34.0
27047,1984,35.0
27047,1985,34.0
27047,1986,41.0
27047,1987,44.0
27047,1988,35.0
27047,1989,43.0
27047,1990,41.0
27047,1991,37.0
27047,1992,36.0
27047,1993,24.0
27047,1994,44.0
27047,1995,46.0
27047,1996,42.0
27047,1997,45.0
27047,1998,46.0
27047,1999,41.0
27047,2000,45.0
27047,2001,37.0
27047,2002,51.0
27047,2003,36.0
27047,2004,38.0
27047,2005,54.0
27047,2006,52.0
27047,2007,52.0
27047,2008,43.5
27047,2009,42.5
27047,2010,49.1
27047,2011,45.8
27047,2012,47.9
27047,2013,42.8
27047,2014,49.2
27047,2015,58.6
27047,2016,59.2
27047,2017,56.0
27047,2018,51.8
27047,2019,49.9
27047,2020,58.5
27047,2021,60.4
27047,2022,60.0
27047,2023,50.1
27047,2024,53.5
27047,2025,57.2
27059,1951,12.0
27059,1952,13.0
27059,1953,16.0
27059,1954,15.0
27059,1955,13.0
27059,1956,12.0
27059,1957,16.0
27059,1958,12.0
27059,1959,16.0
27059,1960,11.0
27059,1961,15.0
27059,1962,15.0
27059,1963,17.0
27059,1964,14.0
27059,1965,11.0
27059,1966,14.0
27059,1967,14.0
27059,1968,16.0
27059,1969,11.0
27059,1970,20.0
27059,1971,14.0
27059,1972,20.0
27059,1973,25.0
27059,1974,11.5
27059,1975,21.0
27059,1976,10.5
27059,1977,23.4
27059,1978,26.6
27059,1979,27.5
27059,1980,25.0
27059,1981,22.0
27059,1982,22.0
27059,1983,29.0
27059,1984,22.0
27059,1985,24.0
27059,1986,31.0
27059,1987,31.0
27059,1988,23.0
27059,1989,25.0
27059,1990,30.0
27059,1991,28.0
27059,1992,15.0
27059,1993,26.0
27059,1994,32.0
27059,1995,33.0
27059,1996,21.0
27059,1997,27.0
27059,1998,33.0
27059,1999,33.0
27059,2000,27.0
27059,2001,26.0
27059,2002,34.0
27059,2003,19.0
27059,2004,22.0
27059,2005,30.0
27059,2006,30.0
27059,2007,21.0
27059,2008,25.0
27059,2009,25.5
27059,2010,37.2
27059,2011,31.9
27059,2012,32.1
27059,2013,25.4
27059,2014,21.5
27059,2015,43.8
27059,2016,43.3
27059,2017,36.8
27059,2018,36.7
27059,2019,30.9
27059,2020,41.9
27059,2021,36.5
27059,2022,41.9
27059,2023,44.8
27059,2024,35.5
27059,2025,44.4
27063,1951,16.0
27063,1952,19.0
27063,1953,20.0
27063,1954,23.0
27063,1955,20.0
27063,1956,21.0
27063,1957,26.0
27063,1958,19.0
27063,1959,21.0
27063,1960,24.0
27063,1961,26.0
27063,1962,24.0
27063,1963,27.0
27063,1964,27.0
27063,1965,18.0
27063,1966,27.0
27063,1967,22.0
27063,1968,25.0
27063,1969,31.0
27063,1970,32.0
27063,1971,28.0
27063,1972,33.0
27063,1973,28.0
27063,1974,26.0
27063,1975,34.3
27063,1976,25.0
27063,1977,34.7
27063,1978,38.8
27063,1979,34.0
27063,1980,36.0
27063,1981,36.0
27063,1982,39.3
27063,1983,33.0
27063,1984,34.0
27063,1985,34.0
27063,1986,36.0
27063,1987,42.0
27063,1988,34.0
27063,1989,41.0
27063,1990,44.0
27063,1991,33.0
27063,1992,36.0
27063,1993,20.0
27063,1994,40.0
27063,1995,42.0
27063,1996,43.0
27063,1997,41.0
27063,1998,44.0
27063,1999,42.0
27063,2000,42.0
27063,2001,36.0
27063,2002,46.0
27063,2003,39.0
27063,2004,39.0
27063,2005,55.0
27063,2006,49.0
27063,2007,49.0
27063,2008,42.5
27063,2009,49.0
27063,2010,48.7
27063,2011,45.7
27063,2012,48.0
27063,2013,47.1
27063,2014,46.9
27063,2015,56.7
27063,2016,56.9
27063,2017,55.9
27063,2018,49.3
27063,2019,46.7
27063,2020,54.3
27063,2021,57.8
27063,2022,56.2
27063,2023,54.1
27063,2024,42.0
27063,2025,59.4
27085,1951,20.0
27085,1952,23.0
27085,1953,20.0
27085,1954,21.0
27085,1955,24.0
27085,1956,25.0
27085,1957,26.0
27085,1958,20.0
27085,1959,25.0
27085,1960,26.0
27085,1961,26.0
27085,1962,21.0
27085,1963,27.0
27085,1964,24.0
27085,1965,19.0
