county_fips,lat,lon,weight
27115,46.1,-92.8,0.023134912353043113
27115,46.1,-92.7,0.023134912353043085
27115,46.1,-92.6,0.02313491235304274
27115,46.1,-92.5,0.023134912353043175
27115,46.1,-92.4,0.023134912353042297
27115,46.1,-92.3,0.011094409537521372
27115,46.0,-93.1,0.007543693175139401
27115,46.0,-93.0,0.02317629298114717
27115,46.0,-92.9,0.023176292981147067
27115,46.0,-92.8,0.023176292981145263
27115,46.0,-92.7,0.023176292981145697
27115,46.0,-92.6,0.023121955262286154
27115,46.0,-92.5,0.016302138888448822
27115,46.0,-92.4,0.00717898907881077
27115,46.0,-92.3,0.0004275384778489041
27115,45.9,-93.1,0.021457661322992604
27115,45.9,-93.0,0.023217600999907856
27115,45.9,-92.9,0.0232176009999087
27115,45.9,-92.8,0.023217600999908997
27115,45.9,-92.7,0.013154869686819325
27115,45.9,-92.6,0.0023424657275714854
27115,45.8,-93.1,0.02140828319646603
27115,45.8,-93.0,0.023258836293169015
27115,45.8,-92.9,0.023258836293168984
27115,45.8,-92.8,0.018449927755968716
27115,45.8,-92.7,0.00017945616349488499
27115,45.7,-93.1,0.004107162074130128
27115,45.7,-93.0,0.004529922668212356
27115,45.7,-92.9,0.004624302247610905
27115,45.7,-92.8,0.0014281472085079874
27039,44.2,-93.0,0.03498376308401959
27039,44.2,-92.9,0.03657143292360507
27039,44.2,-92.8,0.03630183832747386
27039,44.2,-92.7,0.02554066277116635
27039,44.1,-93.0,0.0747653371338685
27039,44.1,-92.9,0.07814463586070469
27039,44.1,-92.8,0.07814463586071205
27039,44.1,-92.7,0.056045001883364975
27039,44.0,-93.0,0.07482518007477841
27039,44.0,-92.9,0.0782748519955114
27039,44.0,-92.8,0.07827485199550661
27039,44.0,-92.7,0.05627535993888443
27039,43.9,-93.0,0.07480739730660625
27039,43.9,-92.9,0.07840482379766484
27039,43.9,-92.8,0.07840482379767154
27039,43.9,-92.7,0.05624024068874038
27039,43.8,-93.0,0.0011298890705113006
27039,43.8,-92.9,0.001050129784456216
27039,43.8,-92.8,0.0010300861663015916
27039,43.8,-92.7,0.0007850575384519788
27041,46.1,-95.8,0.0052323701140489075
27041,46.1,-95.7,0.02646455439897585
27041,46.1,-95.6,0.026586124281761648
27041,46.1,-95.5,0.026771891510839745
27041,46.1,-95.4,0.026716598187214675
27041,46.1,-95.3,0.02653415415698654
27041,46.1,-95.2,0.026299354647891553
27041,46.1,-95.1,0.001034503354368702
27041,46.0,-95.8,0.009069044172167619
27041,46.0,-95.7,0.04616101617672149
27041,46.0,-95.6,0.046161016176719465
27041,46.0,-95.5,0.04616101617672274
27041,46.0,-95.4,0.046161016176722865
27041,46.0,-95.3,0.04616101617671907
27041,46.0,-95.2,0.04616101617671841
27041,46.0,-95.1,0.0016220616485212438
27041,45.9,-95.8,0.004813069351124345
27041,45.9,-95.7,0.0462432907718819
27041,45.9,-95.6,0.046243290771883855
27041,45.9,-95.5,0.046243290771881516
27041,45.9,-95.4,0.04624329077188192
27041,45.9,-95.3,0.04624329077188404
27041,45.9,-95.2,0.04624329077188144
27041,45.9,-95.1,0.0042684712745886194
27041,45.8,-95.8,0.0035362987774730844
27041,45.8,-95.7,0.041813966423041096
27041,45.8,-95.6,0.04200899167207492
27041,45.8,-95.5,0.04211015933354537
27041,45.8,-95.4,0.041976035976925875
27041,45.8,-95.3,0.04221949709618833
27041,45.8,-95.2,0.04222672004729395
27041,45.8,-95.1,0.0042702918833492235
19181,41.5,-93.8,0.015723477582286274
19181,41.5,-93.7,0.038754293840387526
19181,41.5,-93.6,0.038612505392729805
19181,41.5,-93.5,0.037166538409589375
19181,41.5,-93.4,0.02985804544392918
19181,41.5,-93.3,0.004803192101908079
19181,41.4,-93.8,0.02540125877272572
19181,41.4,-93.7,0.06254282133027561
19181,41.4,-93.6,0.06254282133027463
19181,41.4,-93.5,0.06254282133027644
19181,41.4,-93.4,0.06254282133028181
19181,41.4,-93.3,0.013609302002535894
19181,41.3,-93.8,0.024951306684477446
19181,41.3,-93.7,0.06263750547749827
19181,41.3,-93.6,0.06263750547750166
19181,41.3,-93.5,0.0626375054775003
19181,41.3,-93.4,0.06263750547749757
19181,41.3,-93.3,0.013578736963911148
19181,41.2,-93.8,0.021702827385942192
19181,41.2,-93.7,0.055302454100490575
19181,41.2,-93.6,0.055522828529867826
19181,41.2,-93.5,0.05589118877605094
19181,41.2,-93.4,0.0560846531094426
19181,41.2,-93.3,0.012316083672619165
19155,41.5,-96.0,0.008831049061500625
19155,41.5,-95.9,0.01969891352946996
19155,41.5,-95.8,0.021106357275874527
19155,41.5,-95.7,0.021023007337513736
19155,41.5,-95.6,0.0209478102473167
19155,41.5,-95.5,0.020943750203963444
19155,41.5,-95.4,0.020859311143182315
19155,41.5,-95.3,0.020806063466929967
19155,41.5,-95.2,0.019634141008911865
19155,41.4,-96.0,6.299433199759668e-05
19155,41.4,-95.9,0.030800400884882704
19155,41.4,-95.8,0.03739642602684916
19155,41.4,-95.7,0.03739642602684729
19155,41.4,-95.6,0.03739642602684674
19155,41.4,-95.5,0.0373964260268479
19155,41.4,-95.4,0.03739642602684852
19155,41.4,-95.3,0.03739642602684671
19155,41.4,-95.2,0.03553756627161137
19155,41.3,-96.0,0.00023216638104700543
19155,41.3,-95.9,0.023560294268518044
19155,41.3,-95.8,0.037453040817039304
19155,41.3,-95.7,0.03745304081703727
19155,41.3,-95.6,0.03745304081703697
19155,41.3,-95.5,0.0374530408170385
19155,41.3,-95.4,0.03745304081703874
19155,41.3,-95.3,0.037453040817038895
19155,41.3,-95.2,0.03546314837875084
19155,41.2,-95.9,0.01718299173178855
19155,41.2,-95.8,0.03329053410427556
19155,41.2,-95.7,0.03374487391887219
19155,41.2,-95.6,0.03375462051532882
19155,41.2,-95.5,0.03369896422606849
19155,41.2,-95.4,0.033743281457138556
19155,41.2,-95.3,0.03387591561739987
19155,41.2,-95.2,0.03210504357434133
27079,44.5,-93.9,0.03580097129282103
27079,44.5,-93.8,0.06711758776463546
27079,44.5,-93.7,0.06737114101560815
27079,44.5,-93.6,0.06748948066955654
27079,44.5,-93.5,0.017252677981156095
27079,44.4,-94.0,0.002191309646065607
27079,44.4,-93.9,0.0672651368803749
27079,44.4,-93.8,0.07213851284162505
27079,44.4,-93.7,0.0721385128416126
27079,44.4,-93.6,0.07213851284161002
27079,44.4,-93.5,0.018303051057067168
27079,44.3,-94.0,0.02158956533025481
27079,44.3,-93.9,0.07073724264380228
27079,44.3,-93.8,0.07226000495828992
27079,44.3,-93.7,0.07226000495828112
27079,44.3,-93.6,0.07226000495828165
27079,44.3,-93.5,0.017987251001034713
27079,44.2,-94.0,0.005062789785377201
27079,44.2,-93.9,0.007575573407822511
27079,44.2,-93.8,0.013362311450912002
27079,44.2,-93.7,0.03902026057495661
27079,44.2,-93.6,0.03900670674059668
27079,44.2,-93.5,0.009671389358257803
27169,44.2,-92.1,0.006736827171466038
27169,44.2,-92.0,0.02303600408636758
27169,44.2,-91.9,0.022896675089169486
27169,44.2,-91.8,0.00618890637352726
27169,44.1,-92.1,0.015635090536610184
27169,44.1,-92.0,0.053536408133049475
27169,44.1,-91.9,0.053536408133048816
27169,44.1,-91.8,0.05219607665344971
27169,44.1,-91.7,0.03059910737503273
27169,44.1,-91.6,0.0016569132042550552
27169,44.0,-92.1,0.01556531508963194
27169,44.0,-92.0,0.05362561840399839
27169,44.0,-91.9,0.0536256184039981
27169,44.0,-91.8,0.05362561840399822
27169,44.0,-91.7,0.053625618403996
27169,44.0,-91.6,0.04739014242993145
27169,44.0,-91.5,0.03478626275275705
27169,44.0,-91.4,0.010099192859616711
27169,43.9,-92.1,0.01560282870377847
27169,43.9,-92.0,0.05371466128415784
27169,43.9,-91.9,0.05371466128415741
27169,43.9,-91.8,0.05371466128415991
27169,43.9,-91.7,0.05371466128415883
27169,43.9,-91.6,0.05371466128415666
27169,43.9,-91.5,0.053714661284164154
27169,43.9,-91.4,0.050648091966959255
27169,43.9,-91.3,0.010279315458109273
27169,43.8,-92.1,0.0004504487721219206
27169,43.8,-92.0,0.0015498267829999746
27169,43.8,-91.9,0.0016355526630034067
27169,43.8,-91.8,0.0016198995403122589
27169,43.8,-91.7,0.0016440671959902522
27169,43.8,-91.6,0.0016228076914986192
27169,43.8,-91.5,0.0016428027613931925
27169,43.8,-91.4,0.001641270741610476
27169,43.8,-91.3,0.0010133165133639397
19103,41.9,-91.8,0.005534937707854318
19103,41.9,-91.7,0.006756235009712447
19103,41.9,-91.6,0.006161061924606245
19103,41.9,-91.5,0.005671008166098769
19103,41.9,-91.4,0.004687463610504295
19103,41.8,-91.8,0.046580527303216525
19103,41.8,-91.7,0.057196907874006886
19103,41.8,-91.6,0.05719690787400646
19103,41.8,-91.5,0.057196907874014075
19103,41.8,-91.4,0.04803186444065236
19103,41.7,-91.8,0.04782124010348455
19103,41.7,-91.7,0.05728474275596672
19103,41.7,-91.6,0.05728474275596448
19103,41.7,-91.5,0.05728474275597142
19103,41.7,-91.4,0.04803696877119231
19103,41.6,-91.8,0.04609696106791448
19103,41.6,-91.7,0.05737239957602265
19103,41.6,-91.6,0.05737239957602483
19103,41.6,-91.5,0.057372399576031984
19103,41.6,-91.4,0.047882782690440266
19103,41.5,-91.8,0.017391441915899867
19103,41.5,-91.7,0.022298794748581346
19103,41.5,-91.6,0.022479534608817044
19103,41.5,-91.5,0.043164842680717706
19103,41.5,-91.4,0.04731328665364122
19103,41.4,-91.5,0.006088031102089574
19103,41.4,-91.4,0.012440866876567244
19113,42.3,-91.8,0.019182512219159387
19113,42.3,-91.7,0.02277705075045387
19113,42.3,-91.6,0.0226514847938173
19113,42.3,-91.5,0.022561409644959344
19113,42.3,-91.4,0.019569719528325407
19113,42.2,-91.8,0.04055392061508612
19113,42.2,-91.7,0.04887601804536871
19113,42.2,-91.6,0.04887601804536722
19113,42.2,-91.5,0.0488760180453739
19113,42.2,-91.4,0.04199436103461545
19113,42.1,-91.8,0.0414440803813059
19113,42.1,-91.7,0.048952151480855285
19113,42.1,-91.6,0.04895215148085731
19113,42.1,-91.5,0.04895215148086229
19113,42.1,-91.4,0.04169664308770586
19113,42.0,-91.8,0.041402894995649905
19113,42.0,-91.7,0.04902813264396384
19113,42.0,-91.6,0.04902813264396308
19113,42.0,-91.5,0.04902813264396956
19113,42.0,-91.4,0.04153255578281283
19113,41.9,-91.8,0.03554772778372958
19113,41.9,-91.7,0.04329474541276597
19113,41.9,-91.6,0.04380649329488327
19113,41.9,-91.5,0.04422785638961851
19113,41.9,-91.4,0.037187637774530144
27161,44.2,-93.8,0.006579642561249141
27161,44.2,-93.7,0.03650638631518971
27161,44.2,-93.6,0.036521218045433054
27161,44.2,-93.5,0.03663434094210154
27161,44.2,-93.4,0.01595727042817109
27161,44.1,-93.8,0.014398005370211154
27161,44.1,-93.7,0.0793380457825581
27161,44.1,-93.6,0.07933804578255517
27161,44.1,-93.5,0.0793380457825528
27161,44.1,-93.4,0.03455663788146378
27161,44.0,-93.8,0.014454447090456192
27161,44.0,-93.7,0.07947025055324046
27161,44.0,-93.6,0.0794702505532453
27161,44.0,-93.5,0.07947025055324478
27161,44.0,-93.4,0.034643603683482925
27161,43.9,-93.8,0.014252481330414768
27161,43.9,-93.7,0.07960220725988255
27161,43.9,-93.6,0.0796022072598787
27161,43.9,-93.5,0.07960220725987686
27161,43.9,-93.4,0.034555167299628535
27161,43.8,-93.8,0.00029262760613429093
27161,43.8,-93.7,0.0016456682543810408
27161,43.8,-93.6,0.0015408439196493086
27161,43.8,-93.5,0.0015717878141919782
27161,43.8,-93.4,0.0006583606708068163
27049,44.7,-92.7,0.012445716899691895
27049,44.7,-92.6,0.00019510288379405482
27049,44.6,-92.8,0.014796308039085378
27049,44.6,-92.7,0.042109776307048284
27049,44.6,-92.6,0.028982481686936654
27049,44.6,-92.5,0.007865842649691692
27049,44.6,-92.4,0.0034685059157500827
27049,44.6,-92.3,0.0004354101084736904
27049,44.5,-93.0,0.025776403291996482
27049,44.5,-92.9,0.036778957642667226
27049,44.5,-92.8,0.042055238787795345
27049,44.5,-92.7,0.04376962972122528
27049,44.5,-92.6,0.043769629721223564
27049,44.5,-92.5,0.043769629721224376
27049,44.5,-92.4,0.04196057400787492
27049,44.5,-92.3,0.02311632252052445
27049,44.5,-92.2,0.0001097571891815878
27049,44.4,-93.0,0.039438900270141596
27049,44.4,-92.9,0.04384360591146407
27049,44.4,-92.8,0.04384360591146471
27049,44.4,-92.7,0.04384360591146378
27049,44.4,-92.6,0.04378298505541552
27049,44.4,-92.5,0.0357978312685494
27049,44.4,-92.4,0.006994438422733946
27049,44.3,-93.0,0.03978257860235023
27049,44.3,-92.9,0.04391744514483656
27049,44.3,-92.8,0.04391744514483635
27049,44.3,-92.7,0.04391744514483681
27049,44.3,-92.6,0.043541981083195555
27049,44.2,-93.0,0.021289993366373185
27049,44.2,-92.9,0.023369006764247954
27049,44.2,-92.8,0.02352102754062924
27049,44.2,-92.7,0.02387031235650522
27049,44.2,-92.6,0.023922505006770862
29097,37.4,-94.6,0.005335188234684484
29097,37.4,-94.5,0.006088626607867988
29097,37.4,-94.4,0.004049275542095306
29097,37.4,-94.3,0.0026160356886407226
29097,37.4,-94.2,0.0011978396393612124
29097,37.4,-94.1,0.00010995675683163044
29097,37.3,-94.6,0.040152794868228835
29097,37.3,-94.5,0.0592342016942439
29097,37.3,-94.4,0.059234201694243864
29097,37.3,-94.3,0.059234201694242455
29097,37.3,-94.2,0.059234201694241206
29097,37.3,-94.1,0.0468735435439955
29097,37.2,-94.6,0.04049272108488943
29097,37.2,-94.5,0.05931152944810046
29097,37.2,-94.4,0.059311529448098636
29097,37.2,-94.3,0.05931152944809386
29097,37.2,-94.2,0.05931152944809432
29097,37.2,-94.1,0.05644248080717752
29097,37.1,-94.6,0.03791729405546477
29097,37.1,-94.5,0.05640313452377184
29097,37.1,-94.4,0.056919176689522
29097,37.1,-94.3,0.057454552988480685
29097,37.1,-94.2,0.058510812824910365
29097,37.1,-94.1,0.054806421188653066
29097,37.0,-94.1,0.0004472203860659077
19169,42.2,-93.7,0.017775129489615918
19169,42.2,-93.6,0.036609284900501256
19169,42.2,-93.5,0.03661585649042327
19169,42.2,-93.4,0.036590130923360095
19169,42.2,-93.3,0.03650891085244578
19169,42.2,-93.2,0.006691947986498967
19169,42.1,-93.7,0.030086266992525017
19169,42.1,-93.6,0.06184240686295145
19169,42.1,-93.5,0.06184240686295339
19169,42.1,-93.4,0.06184240686295257
19169,42.1,-93.3,0.06184240686295282
19169,42.1,-93.2,0.011370995557053197
19169,42.0,-93.7,0.03003610426459357
19169,42.0,-93.6,0.06193839565732929
19169,42.0,-93.5,0.061938395657330086
19169,42.0,-93.4,0.061938395657331474
19169,42.0,-93.3,0.06193839565733308
19169,42.0,-93.2,0.01131327260196092
19169,41.9,-93.7,0.02584903075613212
19169,41.9,-93.6,0.053825679464099815
19169,41.9,-93.5,0.053867798488510886
19169,41.9,-93.4,0.05386735421765875
19169,41.9,-93.3,0.05401599829828987
19169,41.9,-93.2,0.009853028635196453
19027,42.2,-95.1,0.01541304998631126
19027,42.2,-95.0,0.03731534229824525
19027,42.2,-94.9,0.03714409987555274
19027,42.2,-94.8,0.03705525329025472
19027,42.2,-94.7,0.03696669219379978
19027,42.2,-94.6,0.007803126652300923
19027,42.1,-95.1,0.02584961130892343
19027,42.1,-95.0,0.06220399852389822
19027,42.1,-94.9,0.06220399852390058
19027,42.1,-94.8,0.062203998523902314
19027,42.1,-94.7,0.06220399852390296
19027,42.1,-94.6,0.013069765038334397
19027,42.0,-95.1,0.02625431481983522
19027,42.0,-95.0,0.06230054856337064
19027,42.0,-94.9,0.06230054856336733
19027,42.0,-94.8,0.06230054856336644
19027,42.0,-94.7,0.06230054856336885
19027,42.0,-94.6,0.012957216670419812
19027,41.9,-95.1,0.023154267384322535
19027,41.9,-95.0,0.05427234592290174
19027,41.9,-94.9,0.05432118993788395
19027,41.9,-94.8,0.05442794902979877
19027,41.9,-94.7,0.054562889561737625
19027,41.9,-94.6,0.011414697680300491
19179,41.2,-92.6,0.008527374741156543
19179,41.2,-92.5,0.009585273605102267
19179,41.2,-92.4,0.009874170237445613
19179,41.2,-92.3,0.0101411016006821
19179,41.2,-92.2,0.0072641843268351
19179,41.1,-92.6,0.07432365688758552
19179,41.1,-92.5,0.08261578136763947
19179,41.1,-92.4,0.08261578136763503
19179,41.1,-92.3,0.08261578136763614
19179,41.1,-92.2,0.058061795854842516
19179,41.0,-92.6,0.0740588421554461
19179,41.0,-92.5,0.08273952128941736
19179,41.0,-92.4,0.0827395212894222
19179,41.0,-92.3,0.08273952128942261
19179,41.0,-92.2,0.058435028056222714
19179,40.9,-92.6,0.03772523050451742
19179,40.9,-92.5,0.042133020331502194
19179,40.9,-92.4,0.04215804011298869
19179,40.9,-92.3,0.042011991166524675
19179,40.9,-92.2,0.029634382447975786
27025,45.7,-93.1,0.0559959487964597
27025,45.7,-93.0,0.06085869578085621
27025,45.7,-92.9,0.046790654224002894
27025,45.7,-92.8,5.562566000503462e-06
27025,45.6,-93.1,0.06400899980776707
27025,45.6,-93.0,0.07410965496884651
27025,45.6,-92.9,0.05386981946560209
27025,45.6,-92.8,0.010295083619298666
27025,45.6,-92.7,0.00018623566517197317
27025,45.5,-93.0,0.05447726434607324
27025,45.5,-92.9,0.07581239354434059
27025,45.5,-92.8,0.07581239354433891
27025,45.5,-92.7,0.03404819944188186
27025,45.4,-93.0,0.05278166525209472
27025,45.4,-92.9,0.07594514483991695
27025,45.4,-92.8,0.07594514483991609
27025,45.4,-92.7,0.06390313322923244
27025,45.4,-92.6,0.0005340173446894003
27025,45.3,-93.0,0.028094284711794818
27025,45.3,-92.9,0.04084043049901328
27025,45.3,-92.8,0.04086392150701415
27025,45.3,-92.7,0.014821352005687892
27033,44.2,-95.5,0.0030307647125548567
27033,44.2,-95.4,0.024226673272070474
27033,44.2,-95.3,0.02409627133760383
27033,44.2,-95.2,0.023958378737915214
27033,44.2,-95.1,0.011773876030079733
27033,44.1,-95.5,0.006539413036231325
27033,44.1,-95.4,0.05297077598387847
27033,44.1,-95.3,0.05297077598387777
27033,44.1,-95.2,0.052970775983876964
27033,44.1,-95.1,0.041771078873319524
27033,44.1,-95.0,0.030637816958082445
27033,44.1,-94.9,0.027757415658823024
27033,44.0,-95.5,0.006540020029348016
27033,44.0,-95.4,0.053059043714988645
27033,44.0,-95.3,0.05305904371498924
27033,44.0,-95.2,0.05305904371498999
27033,44.0,-95.1,0.05305904371499198
27033,44.0,-95.0,0.053059043714992586
27033,44.0,-94.9,0.04816453826392814
27033,43.9,-95.5,0.0066563822259792195
27033,43.9,-95.4,0.05314714582386215
27033,43.9,-95.3,0.053147145823865066
27033,43.9,-95.2,0.05314714582386209
27033,43.9,-95.1,0.05314714582386081
27033,43.9,-95.0,0.05314714582386101
27033,43.9,-94.9,0.04821600170638148
27033,43.8,-95.5,0.00013703439690053855
27033,43.8,-95.4,0.0010888608316210933
27033,43.8,-95.3,0.0010534856981567636
27033,43.8,-95.2,0.0011496444485927539
27033,43.8,-95.1,0.0011071025596095941
27033,43.8,-95.0,0.0011375906363315755
27033,43.8,-94.9,0.0010143749405737079
27051,46.1,-96.3,0.005229856687208919
27051,46.1,-96.2,0.033779265116495136
27051,46.1,-96.1,0.033708491182828176
27051,46.1,-96.0,0.03371961067892396
27051,46.1,-95.9,0.033614812822764566
27051,46.1,-95.8,0.026726335114341172
27051,46.0,-96.3,0.00935947985107979
27051,46.0,-96.2,0.05778080390846224
27051,46.0,-96.1,0.057780803908460424
27051,46.0,-96.0,0.057780803908467085
27051,46.0,-95.9,0.057780803908460424
27051,46.0,-95.8,0.04642887307264526
27051,45.9,-96.3,0.003402460661181941
27051,45.9,-96.2,0.057883788908425715
27051,45.9,-96.1,0.057883788908425354
27051,45.9,-96.0,0.05788378890843494
27051,45.9,-95.9,0.057883788908425354
27051,45.9,-95.8,0.05185915948279762
27051,45.8,-96.3,0.0021182966285732056
27051,45.8,-96.2,0.05228339697905689
27051,45.8,-96.1,0.052405059595333876
27051,45.8,-96.0,0.052484780982174864
27051,45.8,-95.9,0.05237137812202646
27051,45.8,-95.8,0.04785037175500655
29081,40.6,-94.2,0.00912018676170645
29081,40.6,-94.1,0.011413081627966655
29081,40.6,-94.0,0.01208649703083149
29081,40.6,-93.9,0.01294336809192508
29081,40.6,-93.8,0.010268168311584234
29081,40.5,-94.2,0.03919571782143335
29081,40.5,-94.1,0.050030378049457
29081,40.5,-94.0,0.05003037804945445
29081,40.5,-93.9,0.050030378049454156
29081,40.5,-93.8,0.03886590463889269
29081,40.4,-94.2,0.032278121252786916
29081,40.4,-94.1,0.050103720338463574
29081,40.4,-94.0,0.05010372033846609
29081,40.4,-93.9,0.05010372033846196
29081,40.4,-93.8,0.043002813790408226
29081,40.3,-94.2,0.03298558252051019
29081,40.3,-94.1,0.050176907255179405
29081,40.3,-94.0,0.05017690725518227
29081,40.3,-93.9,0.050176907255184394
29081,40.3,-93.8,0.04343053793692995
29081,40.2,-94.2,0.03338256467989155
29081,40.2,-94.1,0.05024993860088935
29081,40.2,-94.0,0.05024993860088828
29081,40.2,-93.9,0.05024993860088926
29081,40.2,-93.8,0.043432420305446175
29081,40.1,-94.2,0.004677572665319891
29081,40.1,-94.1,0.007647172584483616
29081,40.1,-94.0,0.008038791763160821
29081,40.1,-93.9,0.008242553945874524
29081,40.1,-93.8,0.007306111538877961
19059,43.5,-95.4,0.016247904829276256
19059,43.5,-95.3,0.04333586191579701
19059,43.5,-95.2,0.043713309391912494
19059,43.5,-95.1,0.043712078580561003
19059,43.5,-95.0,0.043763766668504005
19059,43.5,-94.9,0.015445015067401292
19059,43.4,-95.4,0.03233585656091256
19059,43.4,-95.3,0.08601882241103168
19059,43.4,-95.2,0.0860188224110328
19059,43.4,-95.1,0.08601882241103492
19059,43.4,-95.0,0.08601882241104188
19059,43.4,-94.9,0.03075885244469956
19059,43.3,-95.4,0.03093250706921732
19059,43.3,-95.3,0.08155573889533235
19059,43.3,-95.2,0.08145390418440918
19059,43.3,-95.1,0.08147747181941899
19059,43.3,-95.0,0.08164656508281662
19059,43.3,-94.9,0.029545877845600105
19033,43.3,-93.5,0.0015716496234296727
19033,43.3,-93.4,0.003302052899983533
19033,43.3,-93.3,0.003193385117310522
19033,43.3,-93.2,0.0030886931509362344
19033,43.3,-93.1,0.003198958449300992
19033,43.3,-93.0,0.0008652970081695249
19033,43.2,-93.5,0.028862926874253795
19033,43.2,-93.4,0.06061526606716499
19033,43.2,-93.3,0.06061526606716517
19033,43.2,-93.2,0.06061526606716759
19033,43.2,-93.1,0.060615266067168494
19033,43.2,-93.0,0.01572095856363258
19033,43.1,-93.5,0.028979335058984992
19033,43.1,-93.4,0.06071310025923763
19033,43.1,-93.3,0.060713100259232114
19033,43.1,-93.2,0.0607131002592273
19033,43.1,-93.1,0.06071310025923109
19033,43.1,-93.0,0.016030487879397988
19033,43.0,-93.5,0.029140801716009343
19033,43.0,-93.4,0.06081074524904316
19033,43.0,-93.3,0.06081074524904632
19033,43.0,-93.2,0.06081074524904907
19033,43.0,-93.1,0.06081074524904318
19033,43.0,-93.0,0.015935389106199693
19033,42.9,-93.5,0.01226577356642161
19033,42.9,-93.4,0.02550647419932913
19033,42.9,-93.3,0.025705172059906377
19033,42.9,-93.2,0.02577852675349691
19033,42.9,-93.1,0.025838692916332895
19033,42.9,-93.0,0.006458978755128056
19123,41.5,-92.9,0.007802891180711455
19123,41.5,-92.8,0.03666719490336996
19123,41.5,-92.7,0.03682597356111083
19123,41.5,-92.6,0.03693711480414143
19123,41.5,-92.5,0.03703932489270854
19123,41.5,-92.4,0.014136682511785572
19123,41.4,-92.9,0.013074375430836378
19123,41.4,-92.8,0.06253787307920336
19123,41.4,-92.7,0.0625378730792029
19123,41.4,-92.6,0.06253787307920472
19123,41.4,-92.5,0.06253787307920332
19123,41.4,-92.4,0.02406095066888189
19123,41.3,-92.9,0.01299762663480501
19123,41.3,-92.8,0.06263254973522152
19123,41.3,-92.7,0.06263254973521903
19123,41.3,-92.6,0.06263254973521867
19123,41.3,-92.5,0.06263254973522067
19123,41.3,-92.4,0.02445035947591131
19123,41.2,-92.9,0.011193030551179156
19123,41.2,-92.8,0.05569161407282221
19123,41.2,-92.7,0.05558405584568998
19123,41.2,-92.6,0.05554439324093971
19123,41.2,-92.5,0.05543835742783639
19123,41.2,-92.4,0.02187436353957606
29107,39.3,-93.5,0.003530902829217288
29107,39.2,-94.0,0.015813334062156008
29107,39.2,-93.9,0.023501142035857053
29107,39.2,-93.8,0.033858544996802534
29107,39.2,-93.7,0.040480297634390296
29107,39.2,-93.6,0.050754501870903475
29107,39.2,-93.5,0.027289437189552183
29107,39.1,-94.1,0.028440953990020786
29107,39.1,-94.0,0.05645569063576478
29107,39.1,-93.9,0.058041972560877376
29107,39.1,-93.8,0.058041972560885446
29107,39.1,-93.7,0.058041972560879576
29107,39.1,-93.6,0.05804197256087662
29107,39.1,-93.5,0.03600469435610465
29107,39.0,-94.1,0.035284469023521586
29107,39.0,-94.0,0.05812287773673212
29107,39.0,-93.9,0.058122877736733275
29107,39.0,-93.8,0.05812287773674278
29107,39.0,-93.7,0.05812287773673578
29107,39.0,-93.6,0.05812287773673657
29107,39.0,-93.5,0.033028086527388326
29107,38.9,-94.1,0.012405157516721868
29107,38.9,-94.0,0.020860352793071118
29107,38.9,-93.9,0.02278109053439242
29107,38.9,-93.8,0.010250118512026502
29107,38.9,-93.7,0.009314600676659094
29107,38.9,-93.6,0.010726717365690266
29107,38.9,-93.5,0.0064376285225601956
29167,37.8,-93.6,0.03490170045857105
29167,37.8,-93.5,0.03603877334084215
29167,37.8,-93.4,0.034258605854983144
29167,37.8,-93.3,0.0323857284092626
29167,37.8,-93.2,0.01910441549741821
29167,37.7,-93.6,0.037008405509286246
29167,37.7,-93.5,0.0588252662262858
29167,37.7,-93.4,0.05882526622628488
29167,37.7,-93.3,0.05882526622628525
29167,37.7,-93.2,0.04242147010435463
29167,37.6,-93.6,0.038285173087765544
29167,37.6,-93.5,0.05890319383378482
29167,37.6,-93.4,0.058903193833785124
29167,37.6,-93.3,0.0589031938337839
29167,37.6,-93.2,0.042746386039378935
29167,37.5,-93.6,0.040546589599896765
29167,37.5,-93.5,0.05898093970145733
29167,37.5,-93.4,0.058980939701456916
29167,37.5,-93.3,0.058980939701453544
29167,37.5,-93.2,0.04104168546857129
29167,37.4,-93.6,0.009756461834358179
29167,37.4,-93.5,0.01473717593150405
29167,37.4,-93.4,0.01615024045079514
29167,37.4,-93.3,0.017731942023188996
29167,37.4,-93.2,0.012757047105245467
18165,40.1,-87.5,0.1012523275472159
18165,40.1,-87.4,0.04031161393007481
18165,40.0,-87.5,0.11611542599851887
18165,40.0,-87.4,0.02594864136230032
18165,39.9,-87.5,0.11714601971158665
18165,39.9,-87.4,0.08447920143464364
18165,39.8,-87.5,0.11742153486494944
18165,39.8,-87.4,0.10082150773541655
18165,39.7,-87.5,0.11712859453947853
18165,39.7,-87.4,0.09255781092377974
18165,39.6,-87.5,0.049665460664118595
18165,39.6,-87.4,0.03715186128791687
29173,39.7,-91.7,0.01794022813867089
29173,39.7,-91.6,0.027101622440040874
29173,39.7,-91.5,0.02689457032776955
29173,39.7,-91.4,0.026870215747504034
29173,39.7,-91.3,0.018117661397015254
29173,39.6,-91.7,0.048784215239892216
29173,39.6,-91.6,0.07608765894934935
29173,39.6,-91.5,0.07608765894935964
29173,39.6,-91.4,0.07608765894935468
29173,39.6,-91.3,0.07276465237911282
29173,39.6,-91.2,0.01452556157885823
29173,39.5,-91.7,0.048552324076854565
29173,39.5,-91.6,0.0761956499019325
